Polychromatic Huygens MTFFile : C:\Users\tlian\Documents\Zemax\Samples\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 8/30/2018


Data for 0.4700 to 0.6500 µm.
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
        14.550000	    0.000010	    0.000010
        14.600000	    0.000041	    0.000041
        14.650000	    0.000134	    0.000134
        14.700000	    0.000131	    0.000131
        14.750000	    0.000038	    0.000038
        14.800000	    0.000012	    0.000012
        14.850000	    0.000098	    0.000098
        14.900000	    0.000149	    0.000149
        14.950000	    0.000076	    0.000076
        15.000000	    0.000004	    0.000004

