Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.488000	    0.811209	    0.811209
         0.490000	    0.810242	    0.810242
         0.492000	    0.809274	    0.809274
         0.494000	    0.808306	    0.808306
         0.496000	    0.807337	    0.807337
         0.498000	    0.806367	    0.806367
         0.500000	    0.805397	    0.805397
         0.502000	    0.804427	    0.804427
         0.504000	    0.803456	    0.803456
         0.506000	    0.802485	    0.802485
         0.508000	    0.801513	    0.801513
         0.510000	    0.800541	    0.800541
         0.512000	    0.799568	    0.799568
         0.514000	    0.798595	    0.798595
         0.516000	    0.797621	    0.797621
         0.518000	    0.796647	    0.796647
         0.520000	    0.795673	    0.795673
         0.522000	    0.794698	    0.794698
         0.524000	    0.793723	    0.793723
         0.526000	    0.792748	    0.792748
         0.528000	    0.791772	    0.791772
         0.530000	    0.790796	    0.790796
         0.532000	    0.789819	    0.789819
         0.534000	    0.788842	    0.788842
         0.536000	    0.787865	    0.787865
         0.538000	    0.786887	    0.786887
         0.540000	    0.785909	    0.785909
         0.542000	    0.784930	    0.784930
         0.544000	    0.783952	    0.783952
         0.546000	    0.782972	    0.782972
         0.548000	    0.781993	    0.781993
         0.550000	    0.781013	    0.781013
         0.552000	    0.780033	    0.780033
         0.554000	    0.779052	    0.779052
         0.556000	    0.778071	    0.778071
         0.558000	    0.777090	    0.777090
         0.560000	    0.776109	    0.776109
         0.562000	    0.775127	    0.775127
         0.564000	    0.774145	    0.774145
         0.566000	    0.773162	    0.773162
         0.568000	    0.772180	    0.772180
         0.570000	    0.771197	    0.771197
         0.572000	    0.770213	    0.770213
         0.574000	    0.769230	    0.769230
         0.576000	    0.768246	    0.768246
         0.578000	    0.767262	    0.767262
         0.580000	    0.766278	    0.766278
         0.582000	    0.765293	    0.765293
         0.584000	    0.764308	    0.764308
         0.586000	    0.763323	    0.763323
         0.588000	    0.762338	    0.762338
         0.590000	    0.761352	    0.761352
         0.592000	    0.760367	    0.760367
         0.594000	    0.759381	    0.759381
         0.596000	    0.758394	    0.758394
         0.598000	    0.757408	    0.757408
         0.600000	    0.756421	    0.756421
         0.602000	    0.755434	    0.755434
         0.604000	    0.754447	    0.754447
         0.606000	    0.753460	    0.753460
         0.608000	    0.752473	    0.752473
         0.610000	    0.751485	    0.751485
         0.612000	    0.750498	    0.750498
         0.614000	    0.749510	    0.749510
         0.616000	    0.748523	    0.748523
         0.618000	    0.747535	    0.747535
         0.620000	    0.746547	    0.746547
         0.622000	    0.745558	    0.745558
         0.624000	    0.744570	    0.744570
         0.626000	    0.743581	    0.743581
         0.628000	    0.742593	    0.742593
         0.630000	    0.741604	    0.741604
         0.632000	    0.740615	    0.740615
         0.634000	    0.739626	    0.739626
         0.636000	    0.738637	    0.738637
         0.638000	    0.737647	    0.737647
         0.640000	    0.736658	    0.736658
         0.642000	    0.735668	    0.735668
         0.644000	    0.734679	    0.734679
         0.646000	    0.733689	    0.733689
         0.648000	    0.732699	    0.732699
         0.650000	    0.731709	    0.731709
         0.652000	    0.730719	    0.730719
         0.654000	    0.729729	    0.729729
         0.656000	    0.728739	    0.728739
         0.658000	    0.727749	    0.727749
         0.660000	    0.726758	    0.726758
         0.662000	    0.725768	    0.725768
         0.664000	    0.724777	    0.724777
         0.666000	    0.723787	    0.723787
         0.668000	    0.722796	    0.722796
         0.670000	    0.721806	    0.721806
         0.672000	    0.720815	    0.720815
         0.674000	    0.719825	    0.719825
         0.676000	    0.718834	    0.718834
         0.678000	    0.717843	    0.717843
         0.680000	    0.716852	    0.716852
         0.682000	    0.715862	    0.715862
         0.684000	    0.714871	    0.714871
         0.686000	    0.713880	    0.713880
         0.688000	    0.712889	    0.712889
         0.690000	    0.711899	    0.711899
         0.692000	    0.710908	    0.710908
         0.694000	    0.709918	    0.709918
         0.696000	    0.708927	    0.708927
         0.698000	    0.707937	    0.707937
         0.700000	    0.706947	    0.706947
         0.702000	    0.705956	    0.705956
         0.704000	    0.704966	    0.704966
         0.706000	    0.703975	    0.703975
         0.708000	    0.702985	    0.702985
         0.710000	    0.701995	    0.701995
         0.712000	    0.701004	    0.701004
         0.714000	    0.700014	    0.700014
         0.716000	    0.699024	    0.699024
         0.718000	    0.698034	    0.698034
         0.720000	    0.697044	    0.697044
         0.722000	    0.696054	    0.696054
         0.724000	    0.695064	    0.695064
         0.726000	    0.694074	    0.694074
         0.728000	    0.693084	    0.693084
         0.730000	    0.692095	    0.692095
         0.732000	    0.691105	    0.691105
         0.734000	    0.690115	    0.690115
         0.736000	    0.689126	    0.689126
         0.738000	    0.688137	    0.688137
         0.740000	    0.687147	    0.687147
         0.742000	    0.686158	    0.686158
         0.744000	    0.685169	    0.685169
         0.746000	    0.684180	    0.684180
         0.748000	    0.683191	    0.683191
         0.750000	    0.682202	    0.682202
         0.752000	    0.681214	    0.681214
