Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/16/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.0000 (deg)
Spatial Frequency	  Tangential	    Sagittal
         0.754000	    0.674240	    0.674240
         0.756000	    0.673208	    0.673208
         0.758000	    0.672177	    0.672177
         0.760000	    0.671145	    0.671145
         0.762000	    0.670113	    0.670113
         0.764000	    0.669082	    0.669082
         0.766000	    0.668051	    0.668051
         0.768000	    0.667019	    0.667019
         0.770000	    0.665988	    0.665988
         0.772000	    0.664957	    0.664957
         0.774000	    0.663926	    0.663926
         0.776000	    0.662895	    0.662895
         0.778000	    0.661864	    0.661864
         0.780000	    0.660833	    0.660833
         0.782000	    0.659802	    0.659802
         0.784000	    0.658771	    0.658771
         0.786000	    0.657740	    0.657740
         0.788000	    0.656710	    0.656710
         0.790000	    0.655680	    0.655680
         0.792000	    0.654649	    0.654649
         0.794000	    0.653619	    0.653619
         0.796000	    0.652589	    0.652589
         0.798000	    0.651559	    0.651559
         0.800000	    0.650529	    0.650529
         0.802000	    0.649500	    0.649500
         0.804000	    0.648470	    0.648470
         0.806000	    0.647441	    0.647441
         0.808000	    0.646411	    0.646411
         0.810000	    0.645382	    0.645382
         0.812000	    0.644353	    0.644353
         0.814000	    0.643325	    0.643325
         0.816000	    0.642296	    0.642296
         0.818000	    0.641267	    0.641267
         0.820000	    0.640239	    0.640239
         0.822000	    0.639211	    0.639211
         0.824000	    0.638184	    0.638184
         0.826000	    0.637156	    0.637156
         0.828000	    0.636129	    0.636129
         0.830000	    0.635102	    0.635102
         0.832000	    0.634075	    0.634075
         0.834000	    0.633049	    0.633049
         0.836000	    0.632022	    0.632022
         0.838000	    0.630996	    0.630996
         0.840000	    0.629970	    0.629970
         0.842000	    0.628945	    0.628945
         0.844000	    0.627919	    0.627919
         0.846000	    0.626894	    0.626894
         0.848000	    0.625869	    0.625869
         0.850000	    0.624844	    0.624844
         0.852000	    0.623819	    0.623819
         0.854000	    0.622795	    0.622795
         0.856000	    0.621771	    0.621771
         0.858000	    0.620747	    0.620747
         0.860000	    0.619723	    0.619723
         0.862000	    0.618700	    0.618700
         0.864000	    0.617677	    0.617677
         0.866000	    0.616654	    0.616654
         0.868000	    0.615632	    0.615632
         0.870000	    0.614609	    0.614609
         0.872000	    0.613587	    0.613587
         0.874000	    0.612566	    0.612566
         0.876000	    0.611544	    0.611544
         0.878000	    0.610524	    0.610524
         0.880000	    0.609503	    0.609503
         0.882000	    0.608483	    0.608483
         0.884000	    0.607463	    0.607463
         0.886000	    0.606444	    0.606444
         0.888000	    0.605424	    0.605424
         0.890000	    0.604406	    0.604406
         0.892000	    0.603387	    0.603387
         0.894000	    0.602369	    0.602369
         0.896000	    0.601351	    0.601351
         0.898000	    0.600333	    0.600333
         0.900000	    0.599316	    0.599316
         0.902000	    0.598299	    0.598299
         0.904000	    0.597283	    0.597283
         0.906000	    0.596267	    0.596267
         0.908000	    0.595251	    0.595251
         0.910000	    0.594235	    0.594235
         0.912000	    0.593220	    0.593220
         0.914000	    0.592205	    0.592205
         0.916000	    0.591191	    0.591191
         0.918000	    0.590177	    0.590177
         0.920000	    0.589163	    0.589163
         0.922000	    0.588150	    0.588150
         0.924000	    0.587137	    0.587137
         0.926000	    0.586125	    0.586125
         0.928000	    0.585113	    0.585113
         0.930000	    0.584101	    0.584101
         0.932000	    0.583090	    0.583090
         0.934000	    0.582079	    0.582079
         0.936000	    0.581069	    0.581069
         0.938000	    0.580059	    0.580059
         0.940000	    0.579050	    0.579050
         0.942000	    0.578041	    0.578041
         0.944000	    0.577033	    0.577033
         0.946000	    0.576025	    0.576025
         0.948000	    0.575017	    0.575017
         0.950000	    0.574010	    0.574010
         0.952000	    0.573003	    0.573003
         0.954000	    0.571997	    0.571997
         0.956000	    0.570991	    0.570991
         0.958000	    0.569986	    0.569986
         0.960000	    0.568981	    0.568981
         0.962000	    0.567976	    0.567976
         0.964000	    0.566972	    0.566972
         0.966000	    0.565969	    0.565969
         0.968000	    0.564966	    0.564966
         0.970000	    0.563963	    0.563963
         0.972000	    0.562961	    0.562961
         0.974000	    0.561960	    0.561960
         0.976000	    0.560959	    0.560959
         0.978000	    0.559958	    0.559958
         0.980000	    0.558958	    0.558958
         0.982000	    0.557958	    0.557958
         0.984000	    0.556959	    0.556959
         0.986000	    0.555961	    0.555961
         0.988000	    0.554963	    0.554963
         0.990000	    0.553966	    0.553966
         0.992000	    0.552969	    0.552969
         0.994000	    0.551973	    0.551973
         0.996000	    0.550977	    0.550977
         0.998000	    0.549982	    0.549982
         1.000000	    0.548987	    0.548987
         1.002000	    0.547993	    0.547993
         1.004000	    0.546999	    0.546999
         1.006000	    0.546006	    0.546006
         1.008000	    0.545014	    0.545014
         1.010000	    0.544022	    0.544022
         1.012000	    0.543030	    0.543030
         1.014000	    0.542039	    0.542039
         1.016000	    0.541049	    0.541049
         1.018000	    0.540059	    0.540059
         1.020000	    0.539070	    0.539070
         1.022000	    0.538081	    0.538081
         1.024000	    0.537093	    0.537093
         1.026000	    0.536106	    0.536106
         1.028000	    0.535119	    0.535119
         1.030000	    0.534132	    0.534132
         1.032000	    0.533146	    0.533146
         1.034000	    0.532162	    0.532162
         1.036000	    0.531177	    0.531177
         1.038000	    0.530194	    0.530194
         1.040000	    0.529211	    0.529211
         1.042000	    0.528228	    0.528228
         1.044000	    0.527246	    0.527246
         1.046000	    0.526265	    0.526265
         1.048000	    0.525284	    0.525284
         1.050000	    0.524304	    0.524304
         1.052000	    0.523325	    0.523325
         1.054000	    0.522346	    0.522346
         1.056000	    0.521368	    0.521368
         1.058000	    0.520390	    0.520390
         1.060000	    0.519413	    0.519413
         1.062000	    0.518437	    0.518437
         1.064000	    0.517461	    0.517461
         1.066000	    0.516486	    0.516486
         1.068000	    0.515512	    0.515512
         1.070000	    0.514538	    0.514538
         1.072000	    0.513565	    0.513565
         1.074000	    0.512593	    0.512593
         1.076000	    0.511621	    0.511621
