Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/11/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         5.840000	    0.070932	    0.070932
         5.860000	    0.068866	    0.068866
         5.880000	    0.066866	    0.066866
         5.900000	    0.064901	    0.064901
         5.920000	    0.062962	    0.062962
         5.940000	    0.061063	    0.061063
         5.960000	    0.059210	    0.059210
         5.980000	    0.057406	    0.057406
         6.000000	    0.055649	    0.055649
         6.020000	    0.053934	    0.053934
         6.040000	    0.052251	    0.052251
         6.060000	    0.050591	    0.050591
         6.080000	    0.048990	    0.048990
         6.100000	    0.047441	    0.047441
         6.120000	    0.045912	    0.045912
         6.140000	    0.044439	    0.044439
         6.160000	    0.043020	    0.043020
         6.180000	    0.041616	    0.041616
         6.200000	    0.040247	    0.040247
         6.220000	    0.038912	    0.038912
         6.240000	    0.037588	    0.037588
         6.260000	    0.036310	    0.036310
         6.280000	    0.035079	    0.035079
         6.300000	    0.033858	    0.033858
         6.320000	    0.032671	    0.032671
         6.340000	    0.031525	    0.031525
         6.360000	    0.030393	    0.030393
         6.380000	    0.029284	    0.029284
         6.400000	    0.028205	    0.028205
         6.420000	    0.027147	    0.027147
         6.440000	    0.026102	    0.026102
         6.460000	    0.025074	    0.025074
         6.480000	    0.024076	    0.024076
         6.500000	    0.023078	    0.023078
         6.520000	    0.022084	    0.022084
         6.540000	    0.021143	    0.021143
         6.560000	    0.020213	    0.020213
         6.580000	    0.019275	    0.019275
         6.600000	    0.018370	    0.018370
         6.620000	    0.017459	    0.017459
         6.640000	    0.016533	    0.016533
         6.660000	    0.015660	    0.015660
         6.680000	    0.014792	    0.014792
         6.700000	    0.013903	    0.013903
         6.720000	    0.013055	    0.013055
         6.740000	    0.012216	    0.012216
         6.760000	    0.011360	    0.011360
         6.780000	    0.010529	    0.010529
         6.800000	    0.009711	    0.009711
         6.820000	    0.008886	    0.008886
         6.840000	    0.008066	    0.008066
         6.860000	    0.007267	    0.007267
         6.880000	    0.006492	    0.006492
         6.900000	    0.005718	    0.005718
         6.920000	    0.004974	    0.004974
         6.940000	    0.004273	    0.004273
         6.960000	    0.003551	    0.003551
         6.980000	    0.002874	    0.002874
         7.000000	    0.002284	    0.002284
         7.020000	    0.001662	    0.001662
         7.040000	    0.001106	    0.001106
         7.060000	    0.000702	    0.000702
         7.080000	    0.000279	    0.000279
         7.100000	    0.000000	    0.000000
         7.120000	    0.000000	    0.000000
         7.140000	    0.000018	    0.000018
         7.160000	    0.000001	    0.000001
         7.180000	    0.000000	    0.000000
         7.200000	    0.000001	    0.000001
         7.220000	    0.000000	    0.000000
         7.240000	    0.000000	    0.000000
         7.260000	    0.000000	    0.000000
         7.280000	    0.000000	    0.000000
         7.300000	    0.000000	    0.000000
         7.320000	    0.000000	    0.000000
         7.340000	    0.000000	    0.000000
         7.360000	    0.000000	    0.000000
         7.380000	    0.000000	    0.000000
         7.400000	    0.000000	    0.000000
         7.420000	    0.000000	    0.000000
         7.440000	    0.000000	    0.000000
         7.460000	    0.000000	    0.000000
         7.480000	    0.000000	    0.000000
         7.500000	    0.000000	    0.000000
         7.520000	    0.000000	    0.000000
         7.540000	    0.000000	    0.000000
         7.560000	    0.000000	    0.000000
         7.580000	    0.000000	    0.000000
         7.600000	    0.000000	    0.000000
         7.620000	    0.000000	    0.000000
         7.640000	    0.000000	    0.000000
         7.660000	    0.000000	    0.000000
         7.680000	    0.000000	    0.000000
         7.700000	    0.000000	    0.000000

